precision,recall,threshold
0.0639741347326019,0.9909688013136289,0.022723637521266937
0.06398430873621713,0.9909688013136289,0.022778816521167755
0.06399787910922587,0.9909688013136289,0.022792575880885124
0.06401485017236808,0.9909688013136289,0.022809116169810295
0.06403522733301502,0.9909688013136289,0.022842759266495705
0.06403862478777589,0.9909688013136289,0.022867273539304733
0.0640488193154683,0.9909688013136289,0.022891659289598465
0.06406241706915769,0.9909688013136289,0.02291133999824524
0.06406921811136472,0.9909688013136289,0.022930584847927094
0.06407602059775973,0.9909688013136289,0.022959209978580475
0.06407942238267147,0.9909688013136289,0.02296101115643978
0.06409303313508921,0.9909688013136289,0.022967737168073654
0.06410324499442349,0.9909688013136289,0.022983023896813393
0.06412027199320017,0.9909688013136289,0.023000407963991165
0.06414071633542354,0.9909688013136289,0.023065824061632156
0.06414753401360544,0.9909688013136289,0.023082919418811798
0.06416117371890283,0.9909688013136289,0.023091405630111694
0.06417140730501356,0.9909688013136289,0.02317146770656109
0.0641918842737861,0.9909688013136289,0.02318473905324936
0.06420554284802384,0.9909688013136289,0.023185336962342262
0.06421920723596701,0.9909688013136289,0.023235473781824112
0.0642226242417793,0.9909688013136289,0.023278089240193367
0.06422604161123822,0.9909688013136289,0.023278456181287766
0.06422945934440187,0.9909688013136289,0.023296590894460678
0.06424313391526507,0.9909688013136289,0.023309562355279922
0.0642465534678235,0.9909688013136289,0.023350249975919724
0.06426707843032853,0.9909688013136289,0.023351602256298065
0.06427050053248136,0.9909688013136289,0.023358028382062912
0.06428419258628036,0.9909688013136289,0.023367635905742645
0.06431502104758352,0.9909688013136289,0.023371167480945587
0.06432530377318268,0.9909688013136289,0.023374341428279877
0.06433216075045305,0.9909688013136289,0.023406583815813065
0.06434930959108599,0.9909688013136289,0.023438891395926476
0.0643527404563873,0.9909688013136289,0.023441225290298462
0.0643664675767918,0.9909688013136289,0.023474760353565216
0.0643699002719855,0.9909688013136289,0.02350618503987789
0.06439050413443585,0.9909688013136289,0.023507777601480484
0.06439737502000747,0.9909688013136289,0.023540914058685303
0.0644145586508699,0.9909688013136289,0.02354186773300171
0.06443175145465221,0.9909688013136289,0.02355879545211792
0.06444895343870141,0.9909688013136289,0.02357890084385872
0.06446616461037227,0.9909688013136289,0.023580389097332954
0.06447305165322366,0.9909688013136289,0.023596804589033127
0.064479940167744,0.9909688013136289,0.02360200136899948
0.06448683015440508,0.9909688013136289,0.023604676127433777
0.06449716789569307,0.9909688013136289,0.02361878752708435
0.06452475141665776,0.9909688013136289,0.0236208513379097
0.06453855202652123,0.9909688013136289,0.023623934015631676
0.06454890635862881,0.9909688013136289,0.02362561598420143
0.06456617096394565,0.9909688013136289,0.023635072633624077
0.06458344480710579,0.9909688013136289,0.023640833795070648
0.06459035693262696,0.9909688013136289,0.02364630252122879
0.0646041856232939,0.9909688013136289,0.023649781942367554
0.06461456102783726,0.9909688013136289,0.02365317940711975
0.06463186077643909,0.9909688013136289,0.023663531988859177
0.06464570724653206,0.9909688013136289,0.023664817214012146
0.06465955965072052,0.9909688013136289,0.02366773784160614
0.06468034939177965,0.9909688013136289,0.02368796057999134
0.06469074927644979,0.9909688013136289,0.02370653674006462
0.06470808985149842,0.9909688013136289,0.023715639486908913
0.06471502868478902,0.9909688013136289,0.0237226951867342
0.06473238228038185,0.9909688013136289,0.023724447935819626
0.06476016739993562,0.9909688013136289,0.023724783211946487
0.06477059297021734,0.9909688013136289,0.023730764165520668
0.06478102189781022,0.9909688013136289,0.023731976747512817
0.0647844989533573,0.9909688013136289,0.023738745599985123
0.06478797638217929,0.9909688013136289,0.023739106953144073
0.06480536912751678,0.9909688013136289,0.023759420961141586
0.06480884879725086,0.9909688013136289,0.023760799318552017
0.06481232884068087,0.9909688013136289,0.0238017737865448
0.06481929004886956,0.9909688013136289,0.023809321224689484
0.06484018264840183,0.9909688013136289,0.023817185312509537
0.06485411853205093,0.9909688013136289,0.023873746395111084
0.0648889844632009,0.9909688013136289,0.023877037689089775
0.06490992202204894,0.9909688013136289,0.023878902196884155
0.0649169042112623,0.9909688013136289,0.023903364315629005
0.06494135370709136,0.9909688013136289,0.023907750844955444
0.06494834266035299,0.9909688013136289,0.02391025424003601
0.06496232508073196,0.9909688013136289,0.023935075849294662
0.06497631352282515,0.9909688013136289,0.023939650505781174
0.06499730748519117,0.9909688013136289,0.02394050732254982
0.0650008077979428,0.9909688013136289,0.023958418518304825
0.0650078095545861,0.9909688013136289,0.023958658799529076
0.06502532054735481,0.9909688013136289,0.023960251361131668
0.0650323275862069,0.9909688013136289,0.023963505402207375
0.06503933613535941,0.9909688013136289,0.023974653333425522
0.06504284097645094,0.9909688013136289,0.02399139665067196
0.06506738544474394,0.9909688013136289,0.02399364858865738
0.06508492855217039,0.9909688013136289,0.024004068225622177
0.06509194844415682,0.9909688013136289,0.024012066423892975
0.06510248112189859,0.9909688013136289,0.024022482335567474
0.06512355670659328,0.9909688013136289,0.024030260741710663
0.06513409961685823,0.9909688013136289,0.024046937003731728
0.06515167872179639,0.9909688013136289,0.02405153587460518
0.06516223074016088,0.9909688013136289,0.02408839762210846
0.06517630541605918,0.9909688013136289,0.02411453239619732
0.06518686541369627,0.9909688013136289,0.02412339858710766
0.0652115187206224,0.9909688013136289,0.024127744138240814
0.06521856594801967,0.9909688013136289,0.024129409343004227
0.06522913964548206,0.9909688013136289,0.02413223870098591
0.06523266497324758,0.9909688013136289,0.024142282083630562
0.06524324324324324,0.9909688013136289,0.024142859503626823
